text,rating,label,category
"These are a lot shorter than I expected, the plastic is very thin, and the quality is not great (shoe glue on the side, blue paint? on the pink part). Not impressed.",3.0,1,clothing
These dig in around the ankle and are very uncomfortable. I am so disappointed because I love the color!,1.0,0,clothing
I absolutely love this imagine! Adorable!,5.0,2,clothing
Not very soft. Cute pattern but large for the size. Wish the pants had pockets too!,2.0,0,clothing
"The shirt is softer than I expected which I like. It is not white though, more of a peach colored background behind the pumpkins. The shorts are kind of a weird flare fit bit overall cute.",4.0,2,clothing
I want to give this more stars because I love the style and skirt pattern but it is so big! My 10 month old is wearing 12 month clothes comfortably but the 12-18 month is huge and could fit a 2 year old. I attached a picture of the 12-18 month and the 18-24 month sizes to show that they are very similar in size. Disappointed!,3.0,1,clothing
The white lace on the dress was twisted half way through. I ordered a replacement and I’m really hoping the new one isn’t sewn incorrectly.,3.0,1,clothing
My husband and 2 year old look great in these hats! Love love love!,5.0,2,clothing
Really cute shirt! Fits 2t fits 2 year old perfectly.,5.0,2,clothing
I’ll be ordering more!,5.0,2,clothing
I thought these would be smooth and soft inside since they are for a baby.,4.0,2,clothing
"Overall pretty pleased, comfortable and soft. Drawstring on pants is huge though, tricky when you untie them to use the restroom",4.0,2,clothing
"Really soft fabric, looks adorable on my son!",5.0,2,clothing
Love how easy these are to put on my 20 month old.,5.0,2,clothing
I ordered a small and it was quite long on me (5’3). Pretty comfortable and nice to have the pockets.,3.0,1,clothing
Good value! Cute and soft.,5.0,2,clothing
I didn’t put this in the dryer and it was still a bit snug on my husband compared to how this size generally fits him.,2.0,0,clothing
Way too small. I ordered 2t for my average sized 18 month old. The shorts were tight around his waist and the shirt was a belly shirt.,1.0,0,clothing
Too small and opening is wide in the front,1.0,0,clothing
Very thin and cheap fabric,2.0,0,clothing
"Writing on the shirt doesn’t make sense. Hat is wayyyy too big. Shirt and shorts are very soft and comfortable for my little guy to wear. I ordered 12 month for my 7 month old, they fit him now but there is also some growing room",3.0,1,clothing
Fabric is a bit stiff and hard to get over the head and arms in. Ordered A 9-12 month size and it fits my almost 6 month old right now and he is about average height/weight.,3.0,1,clothing
Cute! I ordered a 6-12 month outfit for my almost 6 month old. The top and pants fit perfect!! The hat is too small- left a red line in his head and he has a smaller than average head so the hat clearly runs a bit small. Very soft fabric though and already washed and dried it twice and the decals look good.,4.0,2,clothing
Cute but very thin material,3.0,1,clothing
Super cute but a bit big. My child is 2.5 months old and these socks go up to his knees. They seemed to stay on pulled all the way up though which was nice since most baby socks seem to fall off. These are good for under pants or maybe for girls but would look weird/wouldn’t work if he were wearing shorts.,3.0,1,clothing
My husband loves it and so do I!,5.0,2,clothing
Looks cute but has a weird chemical smell. I’m hoping it will come out after a wash.,3.0,1,clothing
"This was a gift for my mother and we both love it! Classy, cute, and simple!",5.0,2,clothing
"I was hesitant to order a fragile item but it arrived in fine shape, very well-packed.  Especially like the mirrored bottom and the little chain to stabilize the lid when it's open.",5.0,2,clothing
Shines like a diamond,5.0,2,clothing
Excellent,5.0,2,clothing
They are very soft just run small,3.0,1,clothing
"Fits great, but runs a bit small.",5.0,2,clothing
The material is very cheap. Also shiny.,1.0,0,clothing
Super cute! Super comfortable!,5.0,2,clothing
Great sweater. Very stylish.,5.0,2,clothing
Works well on my silver jewelry. Easy to use and disposable.,5.0,2,clothing
Very comfortable. Great for working out.,5.0,2,clothing
Comfortable. Great for sleeping.,5.0,2,clothing
Fits as expected. Soft/comfortable. Great for working out.,5.0,2,clothing
Great fitting. Comfortable and easy to travel with.,5.0,2,clothing
Cheap quality.,3.0,1,clothing
Runs small,3.0,1,clothing
Love this belt. Bought it in 3 colors!!,5.0,2,clothing
"These are super cute rain boots. They are a little heavy, not too much. Super comfortable and very fashionable.",5.0,2,clothing
Really like this bag. I like that it has compartments.,5.0,2,clothing
Very nice. Great size. Middle compartment helps to keep everything organized.,5.0,2,clothing
Very comfortable and cute.,5.0,2,clothing
